artifact_label,artifact_scope,trade_id,strategy_name,display_name,family_label,track,source,source_subtype,task,model_name,split,direction,entry_timestamp,exit_timestamp,holding_hours,gross_return_bps,fees_usd,slippage_cost_usd,funding_pnl_usd,net_pnl_usd,net_return_bps,position_notional_usd,story_note
DEMO ONLY,Synthetic illustrative results,271,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,short_perp_long_spot,2025-05-26 00:00:00+00:00,2025-05-27 16:00:00+00:00,40.0,-77.26875160318357,14.0,8.0,-30.52,-169.53750320636715,-84.76875160318357,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,272,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,short_perp_long_spot,2025-05-28 00:00:00+00:00,2025-06-02 16:00:00+00:00,136.0,-52.54535701252162,14.0,8.0,-21.62,-120.09071402504324,-60.04535701252162,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,273,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,short_perp_long_spot,2025-05-30 00:00:00+00:00,2025-06-02 16:00:00+00:00,88.0,-93.01933003920928,14.0,8.0,-36.19,-201.03866007841856,-100.51933003920928,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,274,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,short_perp_long_spot,2025-06-03 00:00:00+00:00,2025-06-05 16:00:00+00:00,64.0,-90.93674719740595,14.0,8.0,-35.44,-196.8734943948119,-98.43674719740595,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,275,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,long_perp_short_spot,2025-06-05 00:00:00+00:00,2025-06-09 16:00:00+00:00,112.0,74.1517651030389,14.0,8.0,23.99,133.3035302060778,66.6517651030389,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,276,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,short_perp_long_spot,2025-06-09 00:00:00+00:00,2025-06-12 16:00:00+00:00,88.0,-77.75578208386193,14.0,8.0,-30.69,-170.51156416772386,-85.25578208386193,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,277,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,short_perp_long_spot,2025-06-11 00:00:00+00:00,2025-06-12 16:00:00+00:00,40.0,113.24164799286763,14.0,8.0,38.07,211.48329598573525,105.74164799286763,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,278,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,short_perp_long_spot,2025-06-13 00:00:00+00:00,2025-06-18 16:00:00+00:00,136.0,82.43449500202408,14.0,8.0,26.98,149.86899000404816,74.93449500202408,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,279,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,short_perp_long_spot,2025-06-17 00:00:00+00:00,2025-06-18 16:00:00+00:00,40.0,86.82794996659825,14.0,8.0,28.56,158.6558999331965,79.32794996659825,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,280,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,short_perp_long_spot,2025-06-19 00:00:00+00:00,2025-06-20 16:00:00+00:00,40.0,108.91195090142055,14.0,8.0,36.51,202.8239018028411,101.41195090142055,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,281,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,short_perp_long_spot,2025-06-23 00:00:00+00:00,2025-06-25 16:00:00+00:00,64.0,-46.60963620796711,14.0,8.0,-19.48,-108.21927241593421,-54.10963620796711,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,282,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,short_perp_long_spot,2025-06-25 00:00:00+00:00,2025-06-30 16:00:00+00:00,136.0,-106.09170421514827,14.0,8.0,-40.89,-227.18340843029654,-113.59170421514827,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,283,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,short_perp_long_spot,2025-06-30 00:00:00+00:00,2025-07-03 16:00:00+00:00,88.0,-119.23675071159671,14.0,8.0,-45.63,-253.4735014231934,-126.73675071159671,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,284,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,short_perp_long_spot,2025-07-02 00:00:00+00:00,2025-07-04 16:00:00+00:00,64.0,-85.19040108973907,14.0,8.0,-33.37,-185.38080217947814,-92.69040108973907,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,285,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,short_perp_long_spot,2025-07-04 00:00:00+00:00,2025-07-08 16:00:00+00:00,112.0,90.63014875533692,14.0,8.0,29.93,166.26029751067384,83.13014875533692,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,286,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,short_perp_long_spot,2025-07-08 00:00:00+00:00,2025-07-10 16:00:00+00:00,64.0,-120.05142274747922,14.0,8.0,-45.92,-255.10284549495844,-127.55142274747922,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,287,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,short_perp_long_spot,2025-07-10 00:00:00+00:00,2025-07-14 16:00:00+00:00,112.0,110.70861497911726,14.0,8.0,37.16,206.41722995823451,103.20861497911726,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,288,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,long_perp_short_spot,2025-07-14 00:00:00+00:00,2025-07-16 16:00:00+00:00,64.0,-80.08306454902649,14.0,8.0,-31.53,-175.16612909805298,-87.58306454902649,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,289,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,short_perp_long_spot,2025-07-16 00:00:00+00:00,2025-07-21 16:00:00+00:00,136.0,-138.30862366358775,14.0,8.0,-52.49,-291.6172473271755,-145.80862366358775,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,290,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,short_perp_long_spot,2025-07-18 00:00:00+00:00,2025-07-22 16:00:00+00:00,112.0,-138.09824605338093,14.0,8.0,-52.42,-291.19649210676187,-145.59824605338093,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,291,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,short_perp_long_spot,2025-07-22 00:00:00+00:00,2025-07-24 16:00:00+00:00,64.0,-153.89447745069694,14.0,8.0,-58.1,-322.7889549013939,-161.39447745069694,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,292,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,short_perp_long_spot,2025-07-24 00:00:00+00:00,2025-07-28 16:00:00+00:00,112.0,87.33660539876438,14.0,8.0,28.74,159.67321079752875,79.83660539876438,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,293,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,short_perp_long_spot,2025-07-28 00:00:00+00:00,2025-07-31 16:00:00+00:00,88.0,149.47732468518652,14.0,8.0,51.11,283.95464937037303,141.97732468518652,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,294,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,short_perp_long_spot,2025-07-30 00:00:00+00:00,2025-07-31 16:00:00+00:00,40.0,-70.58935964967702,14.0,8.0,-28.11,-156.17871929935404,-78.08935964967702,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,295,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,short_perp_long_spot,2025-08-01 00:00:00+00:00,2025-08-04 16:00:00+00:00,88.0,124.70230103359955,14.0,8.0,42.19,234.4046020671991,117.20230103359955,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,296,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,short_perp_long_spot,2025-08-05 00:00:00+00:00,2025-08-06 16:00:00+00:00,40.0,113.63243539850932,14.0,8.0,38.21,212.26487079701863,106.13243539850932,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,297,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,short_perp_long_spot,2025-08-07 00:00:00+00:00,2025-08-08 16:00:00+00:00,40.0,-106.55898657625671,14.0,8.0,-41.06,-228.11797315251343,-114.05898657625671,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,298,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,long_perp_short_spot,2025-08-11 00:00:00+00:00,2025-08-12 16:00:00+00:00,40.0,71.21177710757999,14.0,8.0,22.94,127.42355421516,63.71177710758,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,299,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,short_perp_long_spot,2025-08-13 00:00:00+00:00,2025-08-18 16:00:00+00:00,136.0,123.434088863834,14.0,8.0,41.74,231.868177727668,115.934088863834,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,300,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,short_perp_long_spot,2025-08-15 00:00:00+00:00,2025-08-20 16:00:00+00:00,136.0,-60.26756643594133,14.0,8.0,-24.4,-135.53513287188267,-67.76756643594133,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,301,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,short_perp_long_spot,2025-08-19 00:00:00+00:00,2025-08-20 16:00:00+00:00,40.0,98.27104569531352,14.0,8.0,32.68,181.54209139062704,90.77104569531352,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,302,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,long_perp_short_spot,2025-08-21 00:00:00+00:00,2025-08-26 16:00:00+00:00,136.0,157.88818559981198,14.0,8.0,54.14,300.77637119962395,150.38818559981198,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,303,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,short_perp_long_spot,2025-08-25 00:00:00+00:00,2025-08-26 16:00:00+00:00,40.0,123.43917940045024,14.0,8.0,41.74,231.87835880090051,115.93917940045024,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,304,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,short_perp_long_spot,2025-08-28 00:00:00+00:00,2025-09-02 16:00:00+00:00,136.0,114.22397955116787,14.0,8.0,38.42,213.44795910233574,106.72397955116787,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,305,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,short_perp_long_spot,2025-09-01 00:00:00+00:00,2025-09-02 16:00:00+00:00,40.0,101.03453220629433,14.0,8.0,33.67,187.06906441258866,93.53453220629433,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,306,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,short_perp_long_spot,2025-09-03 00:00:00+00:00,2025-09-05 16:00:00+00:00,64.0,-29.056014263018014,14.0,8.0,-13.16,-73.11202852603603,-36.556014263018014,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,307,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,short_perp_long_spot,2025-09-05 00:00:00+00:00,2025-09-10 16:00:00+00:00,136.0,119.09105723630948,14.0,8.0,40.17,223.18211447261896,111.59105723630948,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,308,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,long_perp_short_spot,2025-09-09 00:00:00+00:00,2025-09-11 16:00:00+00:00,64.0,-52.817298819834676,14.0,8.0,-21.71,-120.63459763966935,-60.317298819834676,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,309,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,short_perp_long_spot,2025-09-11 00:00:00+00:00,2025-09-16 16:00:00+00:00,136.0,79.95754876299377,14.0,8.0,26.08,144.91509752598753,72.45754876299377,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,310,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,long_perp_short_spot,2025-09-15 00:00:00+00:00,2025-09-18 16:00:00+00:00,88.0,-87.15570071141329,14.0,8.0,-34.08,-189.31140142282658,-94.65570071141329,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,311,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,short_perp_long_spot,2025-09-17 00:00:00+00:00,2025-09-22 16:00:00+00:00,136.0,138.7556079788967,14.0,8.0,47.25,262.5112159577934,131.2556079788967,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,312,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,short_perp_long_spot,2025-09-19 00:00:00+00:00,2025-09-22 16:00:00+00:00,88.0,-63.31270479031623,14.0,8.0,-25.49,-141.62540958063246,-70.81270479031623,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,313,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,long_perp_short_spot,2025-09-23 00:00:00+00:00,2025-09-25 16:00:00+00:00,64.0,139.96459926943118,14.0,8.0,47.69,264.92919853886235,132.46459926943118,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,314,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,long_perp_short_spot,2025-09-25 00:00:00+00:00,2025-09-26 16:00:00+00:00,40.0,-92.58715388870642,14.0,8.0,-36.03,-200.17430777741282,-100.08715388870642,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,315,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,short_perp_long_spot,2025-09-29 00:00:00+00:00,2025-10-01 16:00:00+00:00,64.0,-53.077394882847166,14.0,8.0,-21.81,-121.15478976569433,-60.577394882847166,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,316,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,long_perp_short_spot,2025-10-01 00:00:00+00:00,2025-10-02 16:00:00+00:00,40.0,-98.80406088115878,14.0,8.0,-38.27,-212.60812176231755,-106.30406088115878,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,317,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,short_perp_long_spot,2025-10-03 00:00:00+00:00,2025-10-08 16:00:00+00:00,136.0,-64.75110887123837,14.0,8.0,-26.01,-144.50221774247674,-72.25110887123837,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,318,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,short_perp_long_spot,2025-10-07 00:00:00+00:00,2025-10-10 16:00:00+00:00,88.0,87.90515434040573,14.0,8.0,28.95,160.81030868081143,80.40515434040573,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,319,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,short_perp_long_spot,2025-10-09 00:00:00+00:00,2025-10-14 16:00:00+00:00,136.0,118.09422872543492,14.0,8.0,39.81,221.18845745086983,110.59422872543492,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,320,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,long_perp_short_spot,2025-10-13 00:00:00+00:00,2025-10-16 16:00:00+00:00,88.0,121.10172575693144,14.0,8.0,40.9,227.2034515138629,113.60172575693144,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,321,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,short_perp_long_spot,2025-10-15 00:00:00+00:00,2025-10-16 16:00:00+00:00,40.0,115.44987169464778,14.0,8.0,38.86,215.89974338929557,107.94987169464778,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,322,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,short_perp_long_spot,2025-10-17 00:00:00+00:00,2025-10-20 16:00:00+00:00,88.0,-43.46678065293083,14.0,8.0,-18.35,-101.93356130586166,-50.96678065293083,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,323,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,short_perp_long_spot,2025-10-21 00:00:00+00:00,2025-10-24 16:00:00+00:00,88.0,99.1979408514441,14.0,8.0,33.01,183.39588170288823,91.6979408514441,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,324,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,short_perp_long_spot,2025-10-23 00:00:00+00:00,2025-10-27 16:00:00+00:00,112.0,123.20495868197389,14.0,8.0,41.65,231.40991736394778,115.70495868197389,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,325,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,short_perp_long_spot,2025-10-28 00:00:00+00:00,2025-10-29 16:00:00+00:00,40.0,84.64249278760697,14.0,8.0,27.77,154.28498557521394,77.14249278760697,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,326,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,short_perp_long_spot,2025-10-30 00:00:00+00:00,2025-10-31 16:00:00+00:00,40.0,127.40820836752236,14.0,8.0,43.17,239.81641673504473,119.90820836752236,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,327,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,short_perp_long_spot,2025-11-03 00:00:00+00:00,2025-11-06 16:00:00+00:00,88.0,119.41292430453409,14.0,8.0,40.29,223.8258486090682,111.91292430453409,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,328,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,long_perp_short_spot,2025-11-05 00:00:00+00:00,2025-11-10 16:00:00+00:00,136.0,90.97893952856553,14.0,8.0,30.05,166.95787905713104,83.47893952856553,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,329,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,long_perp_short_spot,2025-11-07 00:00:00+00:00,2025-11-12 16:00:00+00:00,136.0,-66.00016938965017,14.0,8.0,-26.46,-147.00033877930034,-73.50016938965017,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,330,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,short_perp_long_spot,2025-11-11 00:00:00+00:00,2025-11-13 16:00:00+00:00,64.0,-62.34923015229944,14.0,8.0,-25.15,-139.69846030459888,-69.84923015229944,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,331,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,short_perp_long_spot,2025-11-13 00:00:00+00:00,2025-11-17 16:00:00+00:00,112.0,95.18318146386027,14.0,8.0,31.57,175.36636292772053,87.68318146386027,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,332,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,long_perp_short_spot,2025-11-17 00:00:00+00:00,2025-11-19 16:00:00+00:00,64.0,103.58011214896817,14.0,8.0,34.59,192.16022429793634,96.08011214896817,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
DEMO ONLY,Synthetic illustrative results,333,lstm_gross__rolling_top_decile_abs,Exploratory LSTM Gross,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,lstm,test,short_perp_long_spot,2025-11-19 00:00:00+00:00,2025-11-24 16:00:00+00:00,136.0,-74.2344825313052,14.0,8.0,-29.42,-163.4689650626104,-81.7344825313052,20000.0,"More active than the strict track, with stronger upside but clearly rougher path behavior."
