artifact_label,artifact_scope,trade_id,strategy_name,display_name,family_label,track,source,source_subtype,task,model_name,split,direction,entry_timestamp,exit_timestamp,holding_hours,gross_return_bps,fees_usd,slippage_cost_usd,funding_pnl_usd,net_pnl_usd,net_return_bps,position_notional_usd,story_note
SHOWCASE,Showcase results,52,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,train,long_perp_short_spot,2023-08-15 00:00:00+00:00,2023-08-17 16:00:00+00:00,64.0,52.33932321720365,14.0,8.0,16.14,89.6786464344073,44.83932321720365,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,53,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,train,long_perp_short_spot,2023-08-18 00:00:00+00:00,2023-08-24 16:00:00+00:00,160.0,52.59061876819697,14.0,8.0,16.23,90.18123753639394,45.09061876819697,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,54,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,train,short_perp_long_spot,2023-08-24 00:00:00+00:00,2023-08-25 16:00:00+00:00,40.0,63.085823837006174,14.0,8.0,20.01,111.17164767401235,55.585823837006174,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,55,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,train,long_perp_short_spot,2023-08-29 00:00:00+00:00,2023-08-30 16:00:00+00:00,40.0,-38.7145256842034,14.0,8.0,-16.64,-92.4290513684068,-46.2145256842034,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,56,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,train,short_perp_long_spot,2023-09-01 00:00:00+00:00,2023-09-07 16:00:00+00:00,160.0,-16.99986099431142,14.0,8.0,-8.82,-48.99972198862284,-24.49986099431142,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,57,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,train,short_perp_long_spot,2023-09-06 00:00:00+00:00,2023-09-08 16:00:00+00:00,64.0,-9.721893810332904,14.0,8.0,-6.2,-34.44378762066581,-17.221893810332904,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,58,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,train,short_perp_long_spot,2023-09-11 00:00:00+00:00,2023-09-14 16:00:00+00:00,88.0,-41.276913752091936,14.0,8.0,-17.56,-97.55382750418387,-48.776913752091936,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,59,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,train,short_perp_long_spot,2023-09-15 00:00:00+00:00,2023-09-20 16:00:00+00:00,136.0,-53.521323395206835,14.0,8.0,-21.97,-122.04264679041368,-61.021323395206835,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,60,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,train,long_perp_short_spot,2023-09-20 00:00:00+00:00,2023-09-25 16:00:00+00:00,136.0,-51.0806816863963,14.0,8.0,-21.09,-117.16136337279258,-58.5806816863963,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,61,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,train,short_perp_long_spot,2023-09-25 00:00:00+00:00,2023-09-28 16:00:00+00:00,88.0,69.16530069859178,14.0,8.0,22.2,123.33060139718354,61.66530069859177,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,62,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,train,long_perp_short_spot,2023-09-28 00:00:00+00:00,2023-10-04 16:00:00+00:00,160.0,-10.618052694900367,14.0,8.0,-6.52,-36.236105389800734,-18.118052694900367,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,63,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,train,short_perp_long_spot,2023-10-03 00:00:00+00:00,2023-10-09 16:00:00+00:00,160.0,61.60488786613585,14.0,8.0,19.48,108.2097757322717,54.10488786613585,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,64,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,train,short_perp_long_spot,2023-10-06 00:00:00+00:00,2023-10-12 16:00:00+00:00,160.0,-29.735456780972427,14.0,8.0,-13.4,-74.47091356194485,-37.23545678097243,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,65,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,train,short_perp_long_spot,2023-10-12 00:00:00+00:00,2023-10-18 16:00:00+00:00,160.0,-14.74986939811047,14.0,8.0,-8.01,-44.499738796220946,-22.24986939811047,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,66,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,train,short_perp_long_spot,2023-10-17 00:00:00+00:00,2023-10-18 16:00:00+00:00,40.0,-63.40743819963107,14.0,8.0,-25.53,-141.81487639926215,-70.90743819963107,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,67,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,train,short_perp_long_spot,2023-10-20 00:00:00+00:00,2023-10-25 16:00:00+00:00,136.0,-53.2303338919815,14.0,8.0,-21.86,-121.460667783963,-60.7303338919815,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,68,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,train,long_perp_short_spot,2023-10-25 00:00:00+00:00,2023-10-26 16:00:00+00:00,40.0,64.60208687089934,14.0,8.0,20.56,114.20417374179868,57.10208687089934,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,69,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,train,short_perp_long_spot,2023-10-30 00:00:00+00:00,2023-11-01 16:00:00+00:00,64.0,52.71761364924288,14.0,8.0,16.28,90.43522729848576,45.21761364924288,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,70,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,train,short_perp_long_spot,2023-11-02 00:00:00+00:00,2023-11-08 16:00:00+00:00,160.0,70.15236530285348,14.0,8.0,22.55,125.30473060570696,62.65236530285348,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,71,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,train,long_perp_short_spot,2023-11-08 00:00:00+00:00,2023-11-13 16:00:00+00:00,136.0,-43.64472644659337,14.0,8.0,-18.41,-102.28945289318673,-51.14472644659337,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,72,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,train,long_perp_short_spot,2023-11-13 00:00:00+00:00,2023-11-14 16:00:00+00:00,40.0,51.215672481331865,14.0,8.0,15.74,87.43134496266373,43.715672481331865,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,73,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,train,short_perp_long_spot,2023-11-16 00:00:00+00:00,2023-11-21 16:00:00+00:00,136.0,63.7912429357696,14.0,8.0,20.26,112.58248587153922,56.2912429357696,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,74,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,train,long_perp_short_spot,2023-11-21 00:00:00+00:00,2023-11-27 16:00:00+00:00,160.0,58.35688696484751,14.0,8.0,18.31,101.71377392969502,50.85688696484751,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,75,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,train,short_perp_long_spot,2023-11-24 00:00:00+00:00,2023-11-27 16:00:00+00:00,88.0,-35.00251940112146,14.0,8.0,-15.3,-85.00503880224292,-42.50251940112146,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,76,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,train,short_perp_long_spot,2023-11-29 00:00:00+00:00,2023-12-04 16:00:00+00:00,136.0,-57.09779566545693,14.0,8.0,-23.26,-129.19559133091386,-64.59779566545693,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,77,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,train,short_perp_long_spot,2023-12-05 00:00:00+00:00,2023-12-11 16:00:00+00:00,160.0,61.21385249329554,14.0,8.0,19.34,107.42770498659108,53.71385249329554,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,78,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,train,short_perp_long_spot,2023-12-08 00:00:00+00:00,2023-12-12 16:00:00+00:00,112.0,-19.88964061722711,14.0,8.0,-9.86,-54.77928123445421,-27.38964061722711,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,79,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,train,short_perp_long_spot,2023-12-13 00:00:00+00:00,2023-12-19 16:00:00+00:00,160.0,75.05589976155044,14.0,8.0,24.32,135.11179952310087,67.55589976155044,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,80,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,train,short_perp_long_spot,2023-12-18 00:00:00+00:00,2023-12-22 16:00:00+00:00,112.0,-18.879964954684592,14.0,8.0,-9.5,-52.759929909369184,-26.379964954684592,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,81,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,train,short_perp_long_spot,2023-12-21 00:00:00+00:00,2023-12-25 16:00:00+00:00,112.0,75.19931310166349,14.0,8.0,24.37,135.39862620332698,67.69931310166349,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,82,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,train,long_perp_short_spot,2023-12-27 00:00:00+00:00,2023-12-28 16:00:00+00:00,40.0,-20.264854775082313,14.0,8.0,-10.0,-55.529709550164625,-27.764854775082313,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,83,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,validation,long_perp_short_spot,2024-01-02 00:00:00+00:00,2024-01-03 16:00:00+00:00,40.0,84.77325809384915,14.0,8.0,27.82,154.5465161876983,77.27325809384915,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,84,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,validation,short_perp_long_spot,2024-01-05 00:00:00+00:00,2024-01-11 16:00:00+00:00,160.0,-41.607844398655445,14.0,8.0,-17.68,-98.21568879731089,-49.107844398655445,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,85,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,validation,short_perp_long_spot,2024-01-11 00:00:00+00:00,2024-01-17 16:00:00+00:00,160.0,-53.02476349724948,14.0,8.0,-21.79,-121.04952699449896,-60.52476349724948,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,86,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,validation,short_perp_long_spot,2024-01-17 00:00:00+00:00,2024-01-23 16:00:00+00:00,160.0,-13.634141117403704,14.0,8.0,-7.61,-42.26828223480741,-21.134141117403704,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,87,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,validation,short_perp_long_spot,2024-01-23 00:00:00+00:00,2024-01-26 16:00:00+00:00,88.0,56.8634151846564,14.0,8.0,17.77,98.7268303693128,49.3634151846564,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,88,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,validation,short_perp_long_spot,2024-01-29 00:00:00+00:00,2024-01-31 16:00:00+00:00,64.0,-37.25817188606678,14.0,8.0,-16.11,-89.51634377213355,-44.75817188606678,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,89,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,validation,long_perp_short_spot,2024-02-02 00:00:00+00:00,2024-02-05 16:00:00+00:00,88.0,-38.77418440008398,14.0,8.0,-16.66,-92.54836880016796,-46.27418440008398,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,90,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,validation,short_perp_long_spot,2024-02-08 00:00:00+00:00,2024-02-12 16:00:00+00:00,112.0,45.265912546814185,14.0,8.0,13.6,75.53182509362837,37.765912546814185,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,91,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,validation,short_perp_long_spot,2024-02-14 00:00:00+00:00,2024-02-19 16:00:00+00:00,136.0,-21.83634892689497,14.0,8.0,-10.56,-58.67269785378994,-29.33634892689497,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,92,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,validation,short_perp_long_spot,2024-02-20 00:00:00+00:00,2024-02-22 16:00:00+00:00,64.0,-45.01482303734639,14.0,8.0,-18.91,-105.02964607469278,-52.51482303734639,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,93,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,validation,short_perp_long_spot,2024-02-26 00:00:00+00:00,2024-02-28 16:00:00+00:00,64.0,63.48786492771091,14.0,8.0,20.16,111.97572985542182,55.98786492771091,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,94,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,validation,short_perp_long_spot,2024-02-29 00:00:00+00:00,2024-03-01 16:00:00+00:00,40.0,51.57088229488573,14.0,8.0,15.87,88.14176458977147,44.07088229488573,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,95,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,validation,short_perp_long_spot,2024-03-06 00:00:00+00:00,2024-03-12 16:00:00+00:00,160.0,-46.79048761719825,14.0,8.0,-19.54,-108.58097523439649,-54.29048761719825,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,96,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,validation,short_perp_long_spot,2024-03-12 00:00:00+00:00,2024-03-15 16:00:00+00:00,88.0,64.43558034179893,14.0,8.0,20.5,113.87116068359786,56.93558034179893,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,97,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,validation,short_perp_long_spot,2024-03-18 00:00:00+00:00,2024-03-21 16:00:00+00:00,88.0,42.29853166099252,14.0,8.0,12.53,69.59706332198505,34.79853166099252,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,98,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,validation,long_perp_short_spot,2024-03-22 00:00:00+00:00,2024-03-27 16:00:00+00:00,136.0,-28.67082712293005,14.0,8.0,-13.02,-72.3416542458601,-36.17082712293005,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,99,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,validation,long_perp_short_spot,2024-03-28 00:00:00+00:00,2024-03-29 16:00:00+00:00,40.0,-27.621397579235186,14.0,8.0,-12.64,-70.24279515847037,-35.121397579235186,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,100,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,validation,short_perp_long_spot,2024-04-03 00:00:00+00:00,2024-04-08 16:00:00+00:00,136.0,-9.199780366992584,14.0,8.0,-6.01,-33.39956073398517,-16.699780366992584,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,101,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,validation,long_perp_short_spot,2024-04-09 00:00:00+00:00,2024-04-10 16:00:00+00:00,40.0,-32.154758787659226,14.0,8.0,-14.28,-79.30951757531845,-39.654758787659226,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,102,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,validation,short_perp_long_spot,2024-04-15 00:00:00+00:00,2024-04-16 16:00:00+00:00,40.0,47.39253015353716,14.0,8.0,14.36,79.78506030707432,39.89253015353716,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,103,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,validation,short_perp_long_spot,2024-04-19 00:00:00+00:00,2024-04-22 16:00:00+00:00,88.0,60.97476374258744,14.0,8.0,19.25,106.94952748517488,53.47476374258744,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,104,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,validation,short_perp_long_spot,2024-04-25 00:00:00+00:00,2024-04-26 16:00:00+00:00,40.0,-37.58645818405294,14.0,8.0,-16.23,-90.17291636810587,-45.08645818405294,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,105,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,validation,short_perp_long_spot,2024-04-30 00:00:00+00:00,2024-05-03 16:00:00+00:00,88.0,67.37789876707163,14.0,8.0,21.56,119.75579753414326,59.87789876707163,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,106,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,validation,short_perp_long_spot,2024-05-06 00:00:00+00:00,2024-05-10 16:00:00+00:00,112.0,-57.161093361058136,14.0,8.0,-23.28,-129.32218672211627,-64.66109336105814,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,107,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,validation,short_perp_long_spot,2024-05-10 00:00:00+00:00,2024-05-15 16:00:00+00:00,136.0,-37.862592536698344,14.0,8.0,-16.33,-90.72518507339669,-45.362592536698344,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,108,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,validation,long_perp_short_spot,2024-05-16 00:00:00+00:00,2024-05-17 16:00:00+00:00,40.0,-90.79720952292827,14.0,8.0,-35.39,-196.5944190458565,-98.29720952292827,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,109,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,validation,long_perp_short_spot,2024-05-22 00:00:00+00:00,2024-05-28 16:00:00+00:00,160.0,72.62084546554375,14.0,8.0,23.44,130.2416909310875,65.12084546554375,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,110,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,validation,long_perp_short_spot,2024-05-28 00:00:00+00:00,2024-05-31 16:00:00+00:00,88.0,-37.65715375122027,14.0,8.0,-16.26,-90.31430750244054,-45.15715375122027,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,111,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,validation,long_perp_short_spot,2024-06-03 00:00:00+00:00,2024-06-04 16:00:00+00:00,40.0,47.20113897631594,14.0,8.0,14.29,79.40227795263188,39.70113897631594,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,112,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,validation,long_perp_short_spot,2024-06-07 00:00:00+00:00,2024-06-13 16:00:00+00:00,160.0,74.02859430943343,14.0,8.0,23.95,133.05718861886686,66.52859430943343,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,113,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,validation,short_perp_long_spot,2024-06-13 00:00:00+00:00,2024-06-14 16:00:00+00:00,40.0,80.45104069577265,14.0,8.0,26.26,145.9020813915453,72.95104069577265,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,114,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,validation,short_perp_long_spot,2024-06-19 00:00:00+00:00,2024-06-25 16:00:00+00:00,160.0,-39.89095060574538,14.0,8.0,-17.06,-94.78190121149076,-47.39095060574538,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,115,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,validation,short_perp_long_spot,2024-06-25 00:00:00+00:00,2024-06-26 16:00:00+00:00,40.0,68.62918225469261,14.0,8.0,22.01,122.25836450938522,61.12918225469261,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,116,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,long_perp_short_spot,2024-07-01 00:00:00+00:00,2024-07-03 16:00:00+00:00,64.0,-48.589637942317474,14.0,8.0,-20.19,-112.17927588463495,-56.089637942317474,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,117,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,short_perp_long_spot,2024-07-04 00:00:00+00:00,2024-07-10 16:00:00+00:00,160.0,-32.11523097396015,14.0,8.0,-14.26,-79.2304619479203,-39.61523097396015,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,118,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,short_perp_long_spot,2024-07-09 00:00:00+00:00,2024-07-12 16:00:00+00:00,88.0,41.278824540862686,14.0,8.0,12.16,67.55764908172537,33.778824540862686,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,119,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,short_perp_long_spot,2024-07-12 00:00:00+00:00,2024-07-15 16:00:00+00:00,88.0,-31.400366541882548,14.0,8.0,-14.0,-77.8007330837651,-38.90036654188255,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,120,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,short_perp_long_spot,2024-07-17 00:00:00+00:00,2024-07-18 16:00:00+00:00,40.0,-66.1160802027374,14.0,8.0,-26.5,-147.2321604054748,-73.6160802027374,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,121,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,long_perp_short_spot,2024-07-22 00:00:00+00:00,2024-07-24 16:00:00+00:00,64.0,-31.22669530468147,14.0,8.0,-13.94,-77.45339060936294,-38.72669530468147,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
SHOWCASE,Showcase results,122,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,long_perp_short_spot,2024-07-25 00:00:00+00:00,2024-07-30 16:00:00+00:00,136.0,66.8347086256531,14.0,8.0,21.36,118.66941725130619,59.3347086256531,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
