artifact_label,artifact_scope,trade_id,strategy_name,display_name,family_label,track,source,source_subtype,task,model_name,split,direction,entry_timestamp,exit_timestamp,holding_hours,gross_return_bps,fees_usd,slippage_cost_usd,funding_pnl_usd,net_pnl_usd,net_return_bps,position_notional_usd,story_note
DEMO ONLY,Synthetic illustrative results,134,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,short_perp_long_spot,2024-09-17 00:00:00+00:00,2024-09-18 16:00:00+00:00,40.0,-12.048981417646573,14.0,8.0,-7.04,-39.097962835293146,-19.548981417646573,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,135,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,long_perp_short_spot,2024-09-20 00:00:00+00:00,2024-09-23 16:00:00+00:00,88.0,50.372480247113074,14.0,8.0,15.43,85.74496049422615,42.872480247113074,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,136,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,short_perp_long_spot,2024-09-25 00:00:00+00:00,2024-09-30 16:00:00+00:00,136.0,68.67001569589398,14.0,8.0,22.02,122.34003139178796,61.17001569589398,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,137,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,short_perp_long_spot,2024-09-30 00:00:00+00:00,2024-10-04 16:00:00+00:00,112.0,81.33874731769343,14.0,8.0,26.58,147.67749463538686,73.83874731769343,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,138,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,short_perp_long_spot,2024-10-03 00:00:00+00:00,2024-10-04 16:00:00+00:00,40.0,53.16946667517169,14.0,8.0,16.44,91.33893335034338,45.66946667517169,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,139,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,long_perp_short_spot,2024-10-08 00:00:00+00:00,2024-10-11 16:00:00+00:00,88.0,-37.60369053741922,14.0,8.0,-16.24,-90.20738107483844,-45.10369053741922,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,140,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,short_perp_long_spot,2024-10-11 00:00:00+00:00,2024-10-16 16:00:00+00:00,136.0,61.70404966732737,14.0,8.0,19.51,108.40809933465474,54.20404966732737,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,141,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,short_perp_long_spot,2024-10-16 00:00:00+00:00,2024-10-17 16:00:00+00:00,40.0,-30.269376185115227,14.0,8.0,-13.6,-75.53875237023045,-37.76937618511523,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,142,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,long_perp_short_spot,2024-10-21 00:00:00+00:00,2024-10-25 16:00:00+00:00,112.0,-39.79204308282733,14.0,8.0,-17.03,-94.58408616565465,-47.29204308282733,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,143,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,short_perp_long_spot,2024-10-25 00:00:00+00:00,2024-10-31 16:00:00+00:00,160.0,-34.39841687527403,14.0,8.0,-15.08,-83.79683375054806,-41.89841687527403,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,144,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,short_perp_long_spot,2024-10-30 00:00:00+00:00,2024-11-01 16:00:00+00:00,64.0,-21.658924248423588,14.0,8.0,-10.5,-58.317848496847176,-29.158924248423588,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,145,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,short_perp_long_spot,2024-11-04 00:00:00+00:00,2024-11-08 16:00:00+00:00,112.0,111.33295521280587,14.0,8.0,37.38,207.66591042561174,103.83295521280587,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,146,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,short_perp_long_spot,2024-11-07 00:00:00+00:00,2024-11-12 16:00:00+00:00,136.0,45.88089096182644,14.0,8.0,13.82,76.76178192365288,38.38089096182644,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,147,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,short_perp_long_spot,2024-11-12 00:00:00+00:00,2024-11-14 16:00:00+00:00,64.0,-14.645127683739137,14.0,8.0,-7.97,-44.290255367478274,-22.145127683739137,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,148,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,long_perp_short_spot,2024-11-15 00:00:00+00:00,2024-11-18 16:00:00+00:00,88.0,-41.86056829361969,14.0,8.0,-17.77,-98.72113658723939,-49.36056829361969,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,149,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,short_perp_long_spot,2024-11-20 00:00:00+00:00,2024-11-22 16:00:00+00:00,64.0,43.75397932386067,14.0,8.0,13.05,72.50795864772134,36.25397932386067,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,150,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,short_perp_long_spot,2024-11-25 00:00:00+00:00,2024-11-27 16:00:00+00:00,64.0,-66.01861959431436,14.0,8.0,-26.47,-147.03723918862872,-73.51861959431436,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,151,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,long_perp_short_spot,2024-11-28 00:00:00+00:00,2024-11-29 16:00:00+00:00,40.0,75.23046398863023,14.0,8.0,24.38,135.46092797726047,67.73046398863023,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,152,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,short_perp_long_spot,2024-12-04 00:00:00+00:00,2024-12-09 16:00:00+00:00,136.0,-39.16181039133573,14.0,8.0,-16.8,-93.32362078267145,-46.66181039133573,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,153,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,long_perp_short_spot,2024-12-09 00:00:00+00:00,2024-12-11 16:00:00+00:00,64.0,-61.76306029707894,14.0,8.0,-24.93,-138.52612059415787,-69.26306029707894,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,154,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,short_perp_long_spot,2024-12-12 00:00:00+00:00,2024-12-17 16:00:00+00:00,136.0,49.90887247902486,14.0,8.0,15.27,84.81774495804972,42.40887247902486,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,155,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,long_perp_short_spot,2024-12-17 00:00:00+00:00,2024-12-18 16:00:00+00:00,40.0,65.09200149541971,14.0,8.0,20.73,115.18400299083943,57.592001495419716,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,156,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,long_perp_short_spot,2024-12-20 00:00:00+00:00,2024-12-25 16:00:00+00:00,136.0,96.1135994446093,14.0,8.0,31.9,177.2271988892186,88.6135994446093,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,157,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,short_perp_long_spot,2024-12-25 00:00:00+00:00,2024-12-31 16:00:00+00:00,160.0,71.03567594565712,14.0,8.0,22.87,127.07135189131424,63.53567594565712,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,158,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,short_perp_long_spot,2024-12-30 00:00:00+00:00,2025-01-02 16:00:00+00:00,88.0,-48.128676595306665,14.0,8.0,-20.03,-111.25735319061332,-55.628676595306665,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,159,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,short_perp_long_spot,2025-01-02 00:00:00+00:00,2025-01-03 16:00:00+00:00,40.0,63.734623580648886,14.0,8.0,20.24,112.46924716129777,56.234623580648886,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,160,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,long_perp_short_spot,2025-01-07 00:00:00+00:00,2025-01-13 16:00:00+00:00,160.0,70.1051624627894,14.0,8.0,22.54,125.2103249255788,62.605162462789394,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,161,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,short_perp_long_spot,2025-01-13 00:00:00+00:00,2025-01-16 16:00:00+00:00,88.0,64.4257560967074,14.0,8.0,20.49,113.85151219341479,56.925756096707396,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,162,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,long_perp_short_spot,2025-01-16 00:00:00+00:00,2025-01-20 16:00:00+00:00,112.0,48.21962042430586,14.0,8.0,14.66,81.43924084861172,40.71962042430586,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,163,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,short_perp_long_spot,2025-01-21 00:00:00+00:00,2025-01-27 16:00:00+00:00,160.0,65.24556339039671,14.0,8.0,20.79,115.49112678079342,57.74556339039671,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,164,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,long_perp_short_spot,2025-01-24 00:00:00+00:00,2025-01-29 16:00:00+00:00,136.0,60.26969574146511,14.0,8.0,19.0,105.53939148293021,52.76969574146511,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,165,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,short_perp_long_spot,2025-01-29 00:00:00+00:00,2025-02-03 16:00:00+00:00,136.0,76.20562680842825,14.0,8.0,24.73,137.4112536168565,68.70562680842825,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,166,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,long_perp_short_spot,2025-02-03 00:00:00+00:00,2025-02-05 16:00:00+00:00,64.0,57.28263632934014,14.0,8.0,17.92,99.56527265868029,49.78263632934014,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,167,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,short_perp_long_spot,2025-02-06 00:00:00+00:00,2025-02-07 16:00:00+00:00,40.0,-48.34337057235795,14.0,8.0,-20.1,-111.68674114471591,-55.84337057235795,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,168,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,short_perp_long_spot,2025-02-11 00:00:00+00:00,2025-02-12 16:00:00+00:00,40.0,-29.911820984191294,14.0,8.0,-13.47,-74.82364196838259,-37.411820984191294,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,169,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,long_perp_short_spot,2025-02-14 00:00:00+00:00,2025-02-18 16:00:00+00:00,112.0,-30.31654140248272,14.0,8.0,-13.61,-75.63308280496544,-37.81654140248272,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,170,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,short_perp_long_spot,2025-02-20 00:00:00+00:00,2025-02-25 16:00:00+00:00,136.0,61.43426754257435,14.0,8.0,19.42,107.8685350851487,53.93426754257435,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,171,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,long_perp_short_spot,2025-02-25 00:00:00+00:00,2025-02-26 16:00:00+00:00,40.0,-44.52464666257214,14.0,8.0,-18.73,-104.04929332514428,-52.02464666257214,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,172,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,short_perp_long_spot,2025-02-28 00:00:00+00:00,2025-03-04 16:00:00+00:00,112.0,71.97130603719195,14.0,8.0,23.21,128.9426120743839,64.47130603719195,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,173,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,short_perp_long_spot,2025-03-05 00:00:00+00:00,2025-03-10 16:00:00+00:00,136.0,-37.407084357568614,14.0,8.0,-16.17,-89.81416871513723,-44.907084357568614,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,174,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,short_perp_long_spot,2025-03-10 00:00:00+00:00,2025-03-11 16:00:00+00:00,40.0,-41.65850965324624,14.0,8.0,-17.7,-98.31701930649248,-49.15850965324624,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,175,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,short_perp_long_spot,2025-03-13 00:00:00+00:00,2025-03-14 16:00:00+00:00,40.0,-51.05945118377373,14.0,8.0,-21.08,-117.11890236754746,-58.55945118377373,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,176,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,short_perp_long_spot,2025-03-18 00:00:00+00:00,2025-03-19 16:00:00+00:00,40.0,57.54609863979678,14.0,8.0,18.02,100.09219727959356,50.04609863979678,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,177,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,short_perp_long_spot,2025-03-21 00:00:00+00:00,2025-03-25 16:00:00+00:00,112.0,-35.33978363954605,14.0,8.0,-15.42,-85.6795672790921,-42.83978363954605,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,178,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,short_perp_long_spot,2025-03-26 00:00:00+00:00,2025-03-27 16:00:00+00:00,40.0,73.6527293931308,14.0,8.0,23.81,132.3054587862616,66.1527293931308,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,179,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,long_perp_short_spot,2025-04-01 00:00:00+00:00,2025-04-03 16:00:00+00:00,64.0,-61.11251289729279,14.0,8.0,-24.7,-137.22502579458558,-68.61251289729279,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,180,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,long_perp_short_spot,2025-04-04 00:00:00+00:00,2025-04-07 16:00:00+00:00,88.0,65.71650977403131,14.0,8.0,20.96,116.43301954806262,58.21650977403131,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,181,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,long_perp_short_spot,2025-04-09 00:00:00+00:00,2025-04-10 16:00:00+00:00,40.0,-0.2948229496243826,14.0,8.0,-2.81,-15.589645899248765,-7.794822949624383,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,182,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,short_perp_long_spot,2025-04-14 00:00:00+00:00,2025-04-15 16:00:00+00:00,40.0,39.31873907779054,14.0,8.0,11.45,63.637478155581086,31.818739077790543,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,183,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,long_perp_short_spot,2025-04-17 00:00:00+00:00,2025-04-18 16:00:00+00:00,40.0,49.163308854270944,14.0,8.0,15.0,83.32661770854189,41.663308854270944,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,184,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,short_perp_long_spot,2025-04-22 00:00:00+00:00,2025-04-25 16:00:00+00:00,88.0,-10.059500550944485,14.0,8.0,-6.32,-35.11900110188897,-17.559500550944485,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,185,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,short_perp_long_spot,2025-04-25 00:00:00+00:00,2025-04-29 16:00:00+00:00,112.0,80.24425587456716,14.0,8.0,26.19,145.48851174913432,72.74425587456716,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,186,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,long_perp_short_spot,2025-04-30 00:00:00+00:00,2025-05-06 16:00:00+00:00,160.0,-41.31809156840672,14.0,8.0,-17.57,-97.63618313681344,-48.81809156840672,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,187,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,long_perp_short_spot,2025-05-05 00:00:00+00:00,2025-05-07 16:00:00+00:00,64.0,58.59012033969502,14.0,8.0,18.39,102.18024067939004,51.09012033969502,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,188,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,short_perp_long_spot,2025-05-09 00:00:00+00:00,2025-05-12 16:00:00+00:00,88.0,75.97939998260448,14.0,8.0,24.65,136.95879996520895,68.47939998260448,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,189,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,short_perp_long_spot,2025-05-14 00:00:00+00:00,2025-05-20 16:00:00+00:00,160.0,65.09554060146908,14.0,8.0,20.73,115.1910812029382,57.59554060146909,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,190,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,short_perp_long_spot,2025-05-19 00:00:00+00:00,2025-05-21 16:00:00+00:00,64.0,64.60234886286827,14.0,8.0,20.56,114.20469772573652,57.10234886286826,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,191,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,long_perp_short_spot,2025-05-22 00:00:00+00:00,2025-05-28 16:00:00+00:00,160.0,62.45217376050331,14.0,8.0,19.78,109.90434752100661,54.95217376050331,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,192,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,short_perp_long_spot,2025-05-27 00:00:00+00:00,2025-05-28 16:00:00+00:00,40.0,-59.904935912587845,14.0,8.0,-24.27,-134.8098718251757,-67.40493591258785,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,193,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,short_perp_long_spot,2025-05-30 00:00:00+00:00,2025-06-04 16:00:00+00:00,136.0,50.83238603919964,14.0,8.0,15.6,86.66477207839928,43.33238603919964,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,194,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,long_perp_short_spot,2025-06-04 00:00:00+00:00,2025-06-09 16:00:00+00:00,136.0,40.23379845133215,14.0,8.0,11.78,65.4675969026643,32.73379845133215,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,195,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,long_perp_short_spot,2025-06-09 00:00:00+00:00,2025-06-10 16:00:00+00:00,40.0,-45.65406407833824,14.0,8.0,-19.14,-106.30812815667647,-53.15406407833824,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,196,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,short_perp_long_spot,2025-06-12 00:00:00+00:00,2025-06-18 16:00:00+00:00,160.0,-27.6603546737538,14.0,8.0,-12.66,-70.3207093475076,-35.1603546737538,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,197,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,long_perp_short_spot,2025-06-18 00:00:00+00:00,2025-06-23 16:00:00+00:00,136.0,59.41428193097904,14.0,8.0,18.69,103.82856386195807,51.91428193097904,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,198,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,short_perp_long_spot,2025-06-23 00:00:00+00:00,2025-06-25 16:00:00+00:00,64.0,-44.5867219084791,14.0,8.0,-18.75,-104.1734438169582,-52.0867219084791,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,199,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,short_perp_long_spot,2025-06-26 00:00:00+00:00,2025-07-01 16:00:00+00:00,136.0,72.97700271864271,14.0,8.0,23.57,130.95400543728542,65.47700271864271,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,200,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,short_perp_long_spot,2025-07-01 00:00:00+00:00,2025-07-02 16:00:00+00:00,40.0,77.58412125078586,14.0,8.0,25.23,140.1682425015717,70.08412125078586,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,201,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,long_perp_short_spot,2025-07-04 00:00:00+00:00,2025-07-10 16:00:00+00:00,160.0,-35.0585339787708,14.0,8.0,-15.32,-85.1170679575416,-42.5585339787708,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
DEMO ONLY,Synthetic illustrative results,202,elastic_net_regression,Baseline ML,Simple ML Baseline,strict,baseline,baseline_linear,regression,elastic_net_regression,test,long_perp_short_spot,2025-07-09 00:00:00+00:00,2025-07-14 16:00:00+00:00,136.0,-54.86290434985207,14.0,8.0,-22.45,-124.72580869970415,-62.36290434985207,20000.0,"Positive but still ordinary, with an uneven climb and no illusion of a perfect edge."
